TransactionID,CompletedDate
2042798,2019-01-11 00:00:00.000
2042800,2020-01-25 00:00:00.000
2042801,2020-01-07 00:00:00.000
2042802,2020-01-22 00:00:00.000
2042803,2020-01-22 00:00:00.000
2042804,2020-01-16 00:00:00.000
2042805,2020-01-08 00:00:00.000
2042806,2021-01-06 00:00:00.000
2042809,2021-01-24 00:00:00.000
2042811,2021-01-22 00:00:00.000
2042812,2017-11-24 00:00:00.000
2042813,2017-11-03 00:00:00.000
2042815,2018-05-30 00:00:00.000
2042816,2018-12-21 00:00:00.000
2042817,2018-01-03 00:00:00.000
2042818,2018-07-27 00:00:00.000
2042819,2018-03-25 00:00:00.000
2042821,2019-07-24 00:00:00.000
2042822,2019-12-13 00:00:00.000
2042823,2020-07-05 00:00:00.000
2042824,2020-11-30 00:00:00.000
2042825,2020-12-22 00:00:00.000
2042826,2020-10-29 00:00:00.000
2042827,2020-08-31 00:00:00.000
2042829,2021-09-19 00:00:00.000
2042830,2021-03-11 00:00:00.000
2042831,2021-01-13 00:00:00.000
2042832,2021-11-30 00:00:00.000
2042833,2021-03-09 00:00:00.000
2042834,2021-04-24 00:00:00.000
2042835,2021-03-13 00:00:00.000
2042846,2017-11-04 00:00:00.000
2042847,2017-12-03 00:00:00.000
2042848,2018-01-02 00:00:00.000
2042849,2018-02-03 00:00:00.000
2042850,2018-03-03 00:00:00.000
2042851,2018-04-02 00:00:00.000
2042852,2018-05-02 00:00:00.000
2042853,2018-06-04 00:00:00.000
2042854,2018-06-30 00:00:00.000
2042855,2018-08-02 00:00:00.000
2042856,2018-09-02 00:00:00.000
2042857,2018-09-30 00:00:00.000
2042858,2018-11-02 00:00:00.000
2042859,2018-12-03 00:00:00.000
2042860,2019-01-04 00:00:00.000
2042861,2019-02-01 00:00:00.000
2042862,2019-02-28 00:00:00.000
2042863,2019-03-31 00:00:00.000
2042864,2019-05-03 00:00:00.000
2042865,2019-06-04 00:00:00.000
2042866,2019-06-30 00:00:00.000
2042867,2019-07-31 00:00:00.000
2042868,2019-09-03 00:00:00.000
2042869,2019-10-03 00:00:00.000
2042870,2019-11-03 00:00:00.000
2042871,2019-12-04 00:00:00.000
2042872,2019-12-31 00:00:00.000
2042873,2020-02-03 00:00:00.000
2042874,2020-03-01 00:00:00.000
2042875,2020-04-02 00:00:00.000
2042876,2020-05-02 00:00:00.000
2042877,2020-06-01 00:00:00.000
2042878,2020-07-03 00:00:00.000
2042879,2020-07-31 00:00:00.000
2042880,2020-09-01 00:00:00.000
2042881,2020-10-04 00:00:00.000
2042882,2020-11-04 00:00:00.000
2042883,2020-12-01 00:00:00.000
2042884,2021-01-03 00:00:00.000
2042885,2021-02-03 00:00:00.000
2042886,2021-03-03 00:00:00.000
2042887,2021-04-01 00:00:00.000
2042888,2021-05-03 00:00:00.000
2042889,2021-06-04 00:00:00.000
2042890,2021-07-04 00:00:00.000
2042891,2021-08-04 00:00:00.000
2042892,2021-09-04 00:00:00.000
2042893,2021-10-01 00:00:00.000
2042894,2021-11-04 00:00:00.000
2042895,2021-12-04 00:00:00.000
2042896,2017-07-03 00:00:00.000
2042897,2017-08-01 00:00:00.000
2042898,2017-09-03 00:00:00.000
2042899,2017-10-02 00:00:00.000
2042900,2017-11-02 00:00:00.000
2042901,2017-11-29 00:00:00.000
2042902,2017-12-30 00:00:00.000
2042903,2018-01-29 00:00:00.000
2042904,2018-02-27 00:00:00.000
2042905,2018-03-30 00:00:00.000
2042906,2018-05-01 00:00:00.000
2042907,2018-05-31 00:00:00.000
2042908,2018-06-30 00:00:00.000
2042909,2018-07-28 00:00:00.000
2042910,2018-08-25 00:00:00.000
2042911,2018-09-26 00:00:00.000
2042912,2018-10-26 00:00:00.000
2042913,2018-11-24 00:00:00.000
2042914,2018-12-25 00:00:00.000
2042915,2019-01-25 00:00:00.000
2042916,2019-02-25 00:00:00.000
2042917,2019-03-22 00:00:00.000
2042918,2019-04-22 00:00:00.000
2042919,2019-05-22 00:00:00.000
2042920,2019-06-22 00:00:00.000
2042921,2019-07-24 00:00:00.000
2042922,2019-08-22 00:00:00.000
2042923,2019-09-21 00:00:00.000
2042924,2019-10-20 00:00:00.000
2042925,2019-11-19 00:00:00.000
2042926,2019-12-19 00:00:00.000
2042927,2020-01-19 00:00:00.000
2042928,2020-02-15 00:00:00.000
2042929,2020-03-18 00:00:00.000
2042930,2020-04-16 00:00:00.000
2042931,2020-05-19 00:00:00.000
2042932,2020-06-19 00:00:00.000
2042933,2020-07-16 00:00:00.000
2042934,2020-08-17 00:00:00.000
2042935,2020-09-15 00:00:00.000
2042936,2020-10-17 00:00:00.000
2042937,2020-11-16 00:00:00.000
2042938,2020-12-12 00:00:00.000
2042939,2021-01-14 00:00:00.000
2042940,2021-02-13 00:00:00.000
2042941,2021-03-15 00:00:00.000
2042942,2021-04-15 00:00:00.000
2042943,2021-05-12 00:00:00.000
2042944,2021-06-14 00:00:00.000
2042945,2021-07-11 00:00:00.000
2042946,2021-08-09 00:00:00.000
2042947,2021-09-11 00:00:00.000
2042948,2021-10-10 00:00:00.000
2042949,2021-11-07 00:00:00.000
2042950,2021-12-11 00:00:00.000
2044612,2016-09-10 00:00:00.000
2044621,2016-09-16 00:00:00.000
2044622,2016-10-12 00:00:00.000
2044623,2016-11-13 00:00:00.000
2044624,2016-12-13 00:00:00.000
2044625,2017-01-14 00:00:00.000
2044626,2017-02-16 00:00:00.000
2044627,2017-03-15 00:00:00.000
2044628,2017-04-16 00:00:00.000
2044629,2017-05-12 00:00:00.000
2044630,2017-06-13 00:00:00.000
2044631,2017-07-12 00:00:00.000
2044632,2017-08-15 00:00:00.000
2044633,2017-09-16 00:00:00.000
2044634,2017-10-15 00:00:00.000
2044635,2017-11-12 00:00:00.000
2044636,2017-12-15 00:00:00.000
2044637,2018-01-15 00:00:00.000
2044638,2018-02-15 00:00:00.000
2044639,2018-03-13 00:00:00.000
2044640,2018-04-12 00:00:00.000
2044641,2018-05-13 00:00:00.000
2044642,2018-06-12 00:00:00.000
2044643,2018-07-14 00:00:00.000
2044644,2018-08-13 00:00:00.000
2044645,2018-09-15 00:00:00.000
2044646,2018-10-13 00:00:00.000
2044647,2018-11-12 00:00:00.000
2044648,2018-12-14 00:00:00.000
2044649,2019-01-15 00:00:00.000
2044650,2019-02-13 00:00:00.000
2044651,2019-03-14 00:00:00.000
2044652,2019-04-16 00:00:00.000
2044653,2019-05-13 00:00:00.000
2044654,2019-06-12 00:00:00.000
2044655,2019-07-14 00:00:00.000
2044656,2019-08-14 00:00:00.000
2044657,2019-09-12 00:00:00.000
2044658,2019-10-16 00:00:00.000
2044659,2019-11-13 00:00:00.000
2044660,2019-12-14 00:00:00.000
2044661,2020-01-16 00:00:00.000
2044662,2020-02-12 00:00:00.000
2044663,2020-03-14 00:00:00.000
2044664,2020-04-12 00:00:00.000
2044665,2020-05-15 00:00:00.000
2044666,2020-06-13 00:00:00.000
2044667,2020-07-12 00:00:00.000
2044668,2020-08-15 00:00:00.000
2044669,2020-09-12 00:00:00.000
2044670,2020-10-13 00:00:00.000
2044671,2020-11-13 00:00:00.000
2044672,2020-12-14 00:00:00.000
2044673,2021-01-16 00:00:00.000
2044674,2021-02-14 00:00:00.000
2044675,2021-03-15 00:00:00.000
2044676,2021-04-13 00:00:00.000
2044677,2021-05-13 00:00:00.000
2044678,2021-06-13 00:00:00.000
2044679,2021-07-15 00:00:00.000
2044680,2021-08-12 00:00:00.000
2044681,2021-09-14 00:00:00.000
2044682,2021-10-12 00:00:00.000
2044683,2021-11-16 00:00:00.000
2044684,2021-12-14 00:00:00.000
2044697,2017-01-26 00:00:00.000
2044698,2017-02-12 00:00:00.000
2044699,2017-03-20 00:00:00.000
2044700,2017-04-19 00:00:00.000
2044701,2017-05-09 00:00:00.000
2044702,2017-06-14 00:00:00.000
2044703,2017-07-14 00:00:00.000
2044704,2017-08-13 00:00:00.000
2044705,2017-09-12 00:00:00.000
2044706,2017-10-13 00:00:00.000
2044707,2017-11-13 00:00:00.000
2044708,2017-12-13 00:00:00.000
2044709,2018-01-14 00:00:00.000
2044710,2018-02-16 00:00:00.000
2044711,2018-03-12 00:00:00.000
2044712,2018-04-16 00:00:00.000
2044713,2018-05-14 00:00:00.000
2044714,2018-06-12 00:00:00.000
2044715,2018-07-13 00:00:00.000
2044716,2018-08-15 00:00:00.000
2044717,2018-09-12 00:00:00.000
2044718,2018-10-15 00:00:00.000
2044719,2018-11-15 00:00:00.000
2044720,2018-12-13 00:00:00.000
2044721,2019-01-13 00:00:00.000
2044722,2019-02-12 00:00:00.000
2044723,2019-03-16 00:00:00.000
2044724,2019-04-13 00:00:00.000
2044725,2019-05-13 00:00:00.000
2044726,2019-06-20 00:00:00.000
2044727,2019-07-10 00:00:00.000
2044728,2019-07-28 00:00:00.000
2044729,2019-09-25 00:00:00.000
2044730,2019-10-15 00:00:00.000
2044731,2019-11-09 00:00:00.000
2044732,2019-11-28 00:00:00.000
2044733,2020-01-02 00:00:00.000
2044734,2020-01-28 00:00:00.000
2044735,2020-03-29 00:00:00.000
2044736,2020-04-17 00:00:00.000
2044737,2020-05-02 00:00:00.000
2044738,2020-06-29 00:00:00.000
2044739,2020-07-10 00:00:00.000
2044740,2020-08-17 00:00:00.000
2044741,2020-09-23 00:00:00.000
2044742,2020-09-27 00:00:00.000
2044743,2020-11-20 00:00:00.000
2044744,2020-12-21 00:00:00.000
2044745,2021-01-24 00:00:00.000
2044746,2021-02-02 00:00:00.000
2044747,2021-03-11 00:00:00.000
2044748,2021-04-16 00:00:00.000
2044749,2021-05-11 00:00:00.000
2044750,2021-06-01 00:00:00.000
2044751,2021-07-14 00:00:00.000
2044752,2021-07-28 00:00:00.000
2044753,2021-09-01 00:00:00.000
2044754,2021-09-27 00:00:00.000
2044755,2021-10-29 00:00:00.000
2044756,2021-12-12 00:00:00.000
2044758,2017-06-30 00:00:00.000
2044759,2018-06-26 00:00:00.000
2044760,2019-06-27 00:00:00.000
2044761,2020-06-14 00:00:00.000
2044762,2021-06-11 00:00:00.000
2044764,2017-01-25 00:00:00.000
2044765,2018-01-06 00:00:00.000
2044766,2019-01-06 00:00:00.000
2044767,2020-01-18 00:00:00.000
2044768,2021-01-17 00:00:00.000
2044770,2017-12-08 00:00:00.000
2044771,2018-12-12 00:00:00.000
2044772,2019-12-09 00:00:00.000
2044773,2020-12-23 00:00:00.000
2044774,2021-12-03 00:00:00.000
2044779,2017-09-19 00:00:00.000
2044780,2018-01-01 00:00:00.000
2044781,2017-06-24 00:00:00.000
2044782,2017-12-02 00:00:00.000
2044783,2017-12-20 00:00:00.000
2044784,2017-02-18 00:00:00.000
2044785,2018-12-09 00:00:00.000
2044786,2018-01-29 00:00:00.000
2044787,2018-05-22 00:00:00.000
2044788,2018-11-24 00:00:00.000
2044789,2018-11-14 00:00:00.000
2044790,2018-03-08 00:00:00.000
2044791,2018-12-12 00:00:00.000
2044792,2019-07-27 00:00:00.000
2044793,2019-09-29 00:00:00.000
2044794,2019-02-11 00:00:00.000
2044795,2019-10-25 00:00:00.000
2044796,2019-09-25 00:00:00.000
2044797,2019-08-26 00:00:00.000
2044798,2019-07-16 00:00:00.000
2044799,2020-01-21 00:00:00.000
2044800,2020-01-21 00:00:00.000
2044801,2020-05-08 00:00:00.000
2044802,2020-06-30 00:00:00.000
2044803,2020-07-18 00:00:00.000
2044804,2020-04-20 00:00:00.000
2044805,2021-12-27 00:00:00.000
2044806,2021-07-29 00:00:00.000
2044807,2021-09-23 00:00:00.000
2044808,2021-12-19 00:00:00.000
2044822,2017-02-04 00:00:00.000
2044823,2017-03-03 00:00:00.000
2044824,2017-04-01 00:00:00.000
2044825,2017-04-30 00:00:00.000
2044826,2017-06-03 00:00:00.000
2044827,2017-07-01 00:00:00.000
2044828,2017-08-04 00:00:00.000
2044829,2017-08-31 00:00:00.000
2044830,2017-10-02 00:00:00.000
2044831,2017-11-02 00:00:00.000
2044832,2017-12-04 00:00:00.000
2044833,2018-01-04 00:00:00.000
2044834,2018-02-04 00:00:00.000
2044835,2018-03-02 00:00:00.000
2044836,2018-04-03 00:00:00.000
2044837,2018-05-02 00:00:00.000
2044838,2018-05-31 00:00:00.000
2044839,2018-07-02 00:00:00.000
2044840,2018-08-03 00:00:00.000
2044841,2018-09-03 00:00:00.000
2044842,2018-09-30 00:00:00.000
2044843,2018-11-04 00:00:00.000
2044844,2018-12-01 00:00:00.000
2044845,2019-01-03 00:00:00.000
2044846,2019-02-03 00:00:00.000
2044847,2019-03-02 00:00:00.000
2044848,2019-04-03 00:00:00.000
2044849,2019-04-30 00:00:00.000
2044850,2019-06-04 00:00:00.000
2044851,2019-07-01 00:00:00.000
2044852,2019-07-31 00:00:00.000
2044853,2019-09-01 00:00:00.000
2044854,2019-10-02 00:00:00.000
2044855,2019-11-01 00:00:00.000
2044856,2019-11-30 00:00:00.000
2044857,2020-01-03 00:00:00.000
2044858,2020-02-04 00:00:00.000
2044859,2020-03-01 00:00:00.000
2044860,2020-04-01 00:00:00.000
2044861,2020-05-01 00:00:00.000
2044862,2020-06-01 00:00:00.000
2044863,2020-07-04 00:00:00.000
2044864,2020-07-31 00:00:00.000
2044865,2020-08-31 00:00:00.000
2044866,2020-10-03 00:00:00.000
2044867,2020-11-02 00:00:00.000
2044868,2020-12-02 00:00:00.000
2044869,2021-01-04 00:00:00.000
2044870,2021-02-04 00:00:00.000
2044871,2021-03-03 00:00:00.000
2044872,2021-04-02 00:00:00.000
2044873,2021-05-03 00:00:00.000
2044874,2021-06-01 00:00:00.000
2044875,2021-07-04 00:00:00.000
2044876,2021-08-04 00:00:00.000
2044877,2021-09-01 00:00:00.000
2044878,2021-10-04 00:00:00.000
2044879,2021-11-04 00:00:00.000
2044880,2021-11-30 00:00:00.000
2044881,2016-10-08 00:00:00.000
2044882,2016-11-08 00:00:00.000
2044883,2016-12-07 00:00:00.000
2044884,2017-01-08 00:00:00.000
2044885,2017-02-05 00:00:00.000
2044886,2017-03-11 00:00:00.000
2044887,2017-04-08 00:00:00.000
2044888,2017-05-09 00:00:00.000
2044889,2017-06-09 00:00:00.000
2044890,2017-07-06 00:00:00.000
2044891,2017-08-06 00:00:00.000
2044892,2017-09-05 00:00:00.000
2044893,2017-10-04 00:00:00.000
2044894,2017-11-02 00:00:00.000
2044895,2017-12-05 00:00:00.000
2044896,2018-01-05 00:00:00.000
2044897,2018-02-01 00:00:00.000
2044898,2018-03-06 00:00:00.000
2044899,2018-04-02 00:00:00.000
2044900,2018-05-04 00:00:00.000
2044901,2018-05-31 00:00:00.000
2044902,2018-07-02 00:00:00.000
2044903,2018-08-03 00:00:00.000
2044904,2018-09-02 00:00:00.000
2044905,2018-09-28 00:00:00.000
2044906,2018-10-31 00:00:00.000
2044907,2018-11-30 00:00:00.000
2044908,2018-12-29 00:00:00.000
2044909,2019-01-28 00:00:00.000
2044910,2019-02-27 00:00:00.000
2044911,2019-03-29 00:00:00.000
2044912,2019-04-26 00:00:00.000
2044913,2019-05-25 00:00:00.000
2044914,2019-06-25 00:00:00.000
2044915,2019-07-24 00:00:00.000
2044916,2019-08-23 00:00:00.000
2044917,2019-09-22 00:00:00.000
2044918,2019-10-22 00:00:00.000
2044919,2019-11-21 00:00:00.000
2044920,2019-12-24 00:00:00.000
2044921,2020-01-23 00:00:00.000
2044922,2020-02-21 00:00:00.000
2044923,2020-03-24 00:00:00.000
2044924,2020-04-23 00:00:00.000
2044925,2020-05-21 00:00:00.000
2044926,2020-06-20 00:00:00.000
2044927,2020-07-19 00:00:00.000
2044928,2020-08-20 00:00:00.000
2044929,2020-09-21 00:00:00.000
2044930,2020-10-18 00:00:00.000
2044931,2020-11-17 00:00:00.000
2044932,2020-12-18 00:00:00.000
2044933,2021-01-16 00:00:00.000
2044934,2021-02-14 00:00:00.000
2044935,2021-03-19 00:00:00.000
2044936,2021-04-18 00:00:00.000
2044937,2021-05-18 00:00:00.000
2044938,2021-06-17 00:00:00.000
2044939,2021-07-17 00:00:00.000
2044940,2021-08-15 00:00:00.000
2044941,2021-09-14 00:00:00.000
2044942,2021-10-15 00:00:00.000
2044943,2021-11-12 00:00:00.000
2044944,2021-12-11 00:00:00.000
2051886,2019-10-16 00:00:00.000
2051897,2019-11-05 00:00:00.000
2051898,2019-12-08 00:00:00.000
2051899,2020-01-06 00:00:00.000
2051900,2020-02-08 00:00:00.000
2051901,2020-03-07 00:00:00.000
2051902,2020-04-09 00:00:00.000
2051903,2020-05-06 00:00:00.000
2051904,2020-06-05 00:00:00.000
2051905,2020-07-08 00:00:00.000
2051906,2020-08-08 00:00:00.000
2051907,2020-09-07 00:00:00.000
2051908,2020-10-08 00:00:00.000
2051909,2020-11-06 00:00:00.000
2051910,2020-12-05 00:00:00.000
2051911,2021-01-06 00:00:00.000
2051912,2021-02-08 00:00:00.000
2051913,2021-03-06 00:00:00.000
2051914,2021-04-05 00:00:00.000
2051915,2021-05-09 00:00:00.000
2051916,2021-06-07 00:00:00.000
2051917,2021-07-08 00:00:00.000
2051918,2021-08-09 00:00:00.000
2051919,2021-09-08 00:00:00.000
2051920,2021-10-06 00:00:00.000
2051921,2021-11-08 00:00:00.000
2051922,2021-12-07 00:00:00.000
2051937,2020-03-16 00:00:00.000
2051938,2020-04-14 00:00:00.000
2051939,2020-05-15 00:00:00.000
2051940,2020-06-17 00:00:00.000
2051941,2020-07-14 00:00:00.000
2051942,2020-08-14 00:00:00.000
2051943,2020-09-15 00:00:00.000
2051944,2020-10-17 00:00:00.000
2051945,2020-11-15 00:00:00.000
2051946,2020-12-15 00:00:00.000
2051947,2021-01-14 00:00:00.000
2051948,2021-02-16 00:00:00.000
2051949,2021-03-17 00:00:00.000
2051950,2021-04-16 00:00:00.000
2051951,2021-05-13 00:00:00.000
2051952,2021-06-17 00:00:00.000
2051953,2021-07-17 00:00:00.000
2051954,2021-08-15 00:00:00.000
2051955,2021-09-15 00:00:00.000
2051956,2021-10-15 00:00:00.000
2051957,2021-11-17 00:00:00.000
2051958,2021-12-16 00:00:00.000
2051973,2020-03-13 00:00:00.000
2051974,2020-04-15 00:00:00.000
2051975,2020-05-14 00:00:00.000
2051976,2020-06-12 00:00:00.000
2051977,2020-07-13 00:00:00.000
2051978,2020-08-15 00:00:00.000
2051979,2020-09-15 00:00:00.000
2051980,2020-10-16 00:00:00.000
2051981,2020-11-14 00:00:00.000
2051982,2020-12-12 00:00:00.000
2051983,2021-01-14 00:00:00.000
2051984,2021-02-14 00:00:00.000
2051985,2021-03-13 00:00:00.000
2051986,2021-04-12 00:00:00.000
2051987,2021-05-16 00:00:00.000
2051988,2021-06-14 00:00:00.000
2051989,2021-07-14 00:00:00.000
2051990,2021-08-13 00:00:00.000
2051991,2021-09-16 00:00:00.000
2051992,2021-10-15 00:00:00.000
2051993,2021-11-14 00:00:00.000
2051994,2021-12-12 00:00:00.000
2051997,2021-06-20 00:00:00.000
2051999,2020-12-15 00:00:00.000
2052000,2021-12-06 00:00:00.000
2052013,2021-01-27 00:00:00.000
2052014,2021-01-06 00:00:00.000
2052015,2021-01-25 00:00:00.000
2052016,2021-01-11 00:00:00.000
2052017,2021-01-31 00:00:00.000
2052018,2021-01-12 00:00:00.000
2052022,2020-09-16 00:00:00.000
2052023,2020-08-23 00:00:00.000
2052024,2020-10-06 00:00:00.000
2052025,2020-10-10 00:00:00.000
2052027,2020-03-30 00:00:00.000
2052028,2021-08-13 00:00:00.000
2052029,2021-12-20 00:00:00.000
2052045,2020-04-03 00:00:00.000
2052046,2020-05-01 00:00:00.000
2052047,2020-06-04 00:00:00.000
2052048,2020-07-01 00:00:00.000
2052049,2020-07-31 00:00:00.000
2052050,2020-09-02 00:00:00.000
2052051,2020-10-03 00:00:00.000
2052052,2020-11-03 00:00:00.000
2052053,2020-11-30 00:00:00.000
2052054,2020-12-31 00:00:00.000
2052055,2021-02-02 00:00:00.000
2052056,2021-02-28 00:00:00.000
2052057,2021-04-03 00:00:00.000
2052058,2021-05-01 00:00:00.000
2052059,2021-06-02 00:00:00.000
2052060,2021-06-30 00:00:00.000
2052061,2021-08-01 00:00:00.000
2052062,2021-08-31 00:00:00.000
2052063,2021-09-30 00:00:00.000
2052064,2021-11-02 00:00:00.000
2052065,2021-12-04 00:00:00.000
2052066,2019-11-14 00:00:00.000
2052067,2019-12-11 00:00:00.000
2052068,2020-01-12 00:00:00.000
2052069,2020-02-12 00:00:00.000
2052070,2020-03-13 00:00:00.000
2052071,2020-04-10 00:00:00.000
2052072,2020-05-11 00:00:00.000
2052073,2020-06-09 00:00:00.000
2052074,2020-07-09 00:00:00.000
2052075,2020-08-08 00:00:00.000
2052076,2020-09-10 00:00:00.000
2052077,2020-10-09 00:00:00.000
2052078,2020-11-09 00:00:00.000
2052079,2020-12-08 00:00:00.000
2052080,2021-01-06 00:00:00.000
2052081,2021-02-08 00:00:00.000
2052082,2021-03-08 00:00:00.000
2052083,2021-04-06 00:00:00.000
2052084,2021-05-05 00:00:00.000
2052085,2021-06-04 00:00:00.000
2052086,2021-07-04 00:00:00.000
2052087,2021-08-05 00:00:00.000
2052088,2021-09-05 00:00:00.000
2052089,2021-10-06 00:00:00.000
2052090,2021-11-05 00:00:00.000
2052091,2021-12-04 00:00:00.000
2052092,2021-12-08 00:00:00.000
2078073,2019-12-30 00:00:00.000
2078086,2020-01-11 00:00:00.000
2078087,2020-02-08 00:00:00.000
2078088,2020-03-08 00:00:00.000
2078089,2020-04-08 00:00:00.000
2078090,2020-05-07 00:00:00.000
2078091,2020-06-08 00:00:00.000
2078092,2020-07-10 00:00:00.000
2078093,2020-08-07 00:00:00.000
2078094,2020-09-07 00:00:00.000
2078095,2020-10-10 00:00:00.000
2078096,2020-11-11 00:00:00.000
2078097,2020-12-07 00:00:00.000
2078098,2021-01-08 00:00:00.000
2078099,2021-02-10 00:00:00.000
2078100,2021-03-09 00:00:00.000
2078101,2021-04-10 00:00:00.000
2078102,2021-05-07 00:00:00.000
2078103,2021-06-11 00:00:00.000
2078104,2021-07-11 00:00:00.000
2078105,2021-08-08 00:00:00.000
2078106,2021-09-07 00:00:00.000
2078107,2021-10-07 00:00:00.000
2078108,2021-11-07 00:00:00.000
2078109,2021-12-10 00:00:00.000
2078126,2020-04-29 00:00:00.000
2078127,2020-06-21 00:00:00.000
2078128,2020-07-16 00:00:00.000
2078129,2020-08-12 00:00:00.000
2078130,2020-09-14 00:00:00.000
2078131,2020-10-13 00:00:00.000
2078132,2020-11-15 00:00:00.000
2078133,2020-12-12 00:00:00.000
2078134,2021-01-13 00:00:00.000
2078135,2021-02-16 00:00:00.000
2078136,2021-03-13 00:00:00.000
2078137,2021-04-16 00:00:00.000
2078138,2021-05-14 00:00:00.000
2078139,2021-06-14 00:00:00.000
2078140,2021-07-14 00:00:00.000
2078141,2021-08-13 00:00:00.000
2078142,2021-09-15 00:00:00.000
2078143,2021-10-14 00:00:00.000
2078144,2021-11-12 00:00:00.000
2078145,2021-12-12 00:00:00.000
2078160,2020-11-11 00:00:00.000
2078163,2020-07-11 00:00:00.000
2078164,2020-09-13 00:00:00.000
2078165,2021-09-26 00:00:00.000
2078166,2021-08-20 00:00:00.000
2078167,2021-12-20 00:00:00.000
2078168,2021-06-19 00:00:00.000
2078169,2021-09-05 00:00:00.000
2078170,2021-11-30 00:00:00.000
2078171,2021-04-17 00:00:00.000
2078172,2021-05-30 00:00:00.000
2078174,2020-06-27 00:00:00.000
2078175,2021-06-17 00:00:00.000
2078178,2021-01-05 00:00:00.000
2078180,2020-12-06 00:00:00.000
2078181,2021-12-16 00:00:00.000
2078194,2021-01-15 00:00:00.000
2078195,2021-01-08 00:00:00.000
2078196,2021-01-09 00:00:00.000
2078197,2021-02-03 00:00:00.000
2078198,2021-01-19 00:00:00.000
2078199,2021-01-21 00:00:00.000
2078206,2020-06-03 00:00:00.000
2078207,2020-06-17 00:00:00.000
2078208,2020-10-09 00:00:00.000
2078209,2020-06-05 00:00:00.000
2078211,2021-07-19 00:00:00.000
2078212,2021-09-02 00:00:00.000
2078213,2022-01-03 00:00:00.000
2078214,2021-02-01 00:00:00.000
2078232,2020-05-31 00:00:00.000
2078233,2020-07-03 00:00:00.000
2078234,2020-07-31 00:00:00.000
2078235,2020-09-01 00:00:00.000
2078236,2020-10-04 00:00:00.000
2078237,2020-11-03 00:00:00.000
2078238,2020-12-02 00:00:00.000
2078239,2021-01-01 00:00:00.000
2078240,2021-02-01 00:00:00.000
2078241,2021-03-03 00:00:00.000
2078242,2021-04-03 00:00:00.000
2078243,2021-05-04 00:00:00.000
2078244,2021-06-01 00:00:00.000
2078245,2021-06-30 00:00:00.000
2078246,2021-08-03 00:00:00.000
2078247,2021-09-03 00:00:00.000
2078248,2021-10-02 00:00:00.000
2078249,2021-11-02 00:00:00.000
2078250,2021-11-30 00:00:00.000
2078251,2020-01-28 00:00:00.000
2078252,2020-02-27 00:00:00.000
2078253,2020-03-29 00:00:00.000
2078254,2020-04-29 00:00:00.000
2078255,2020-05-29 00:00:00.000
2078256,2020-06-28 00:00:00.000
2078257,2020-07-28 00:00:00.000
2078258,2020-08-23 00:00:00.000
2078259,2020-09-22 00:00:00.000
2078260,2020-10-26 00:00:00.000
2078261,2020-11-24 00:00:00.000
2078262,2020-12-22 00:00:00.000
2078263,2021-01-20 00:00:00.000
2078264,2021-02-21 00:00:00.000
2078265,2021-03-25 00:00:00.000
2078266,2021-04-24 00:00:00.000
2078267,2021-05-22 00:00:00.000
2078268,2021-06-20 00:00:00.000
2078269,2021-07-20 00:00:00.000
2078270,2021-08-22 00:00:00.000
2078271,2021-09-20 00:00:00.000
2078272,2021-10-18 00:00:00.000
2078273,2021-11-20 00:00:00.000
2078274,2021-12-18 00:00:00.000
2079494,2020-10-16 00:00:00.000
2079505,2020-11-06 00:00:00.000
2079506,2020-12-07 00:00:00.000
2079507,2021-01-07 00:00:00.000
2079508,2021-02-07 00:00:00.000
2079509,2021-03-06 00:00:00.000
2079510,2021-04-09 00:00:00.000
2079511,2021-05-07 00:00:00.000
2079512,2021-06-06 00:00:00.000
2079513,2021-07-08 00:00:00.000
2079514,2021-08-09 00:00:00.000
2079515,2021-09-06 00:00:00.000
2079516,2021-10-06 00:00:00.000
2079517,2021-11-08 00:00:00.000
2079518,2021-12-05 00:00:00.000
2079533,2021-03-21 00:00:00.000
2079534,2021-04-11 00:00:00.000
2079535,2021-04-27 00:00:00.000
2079536,2021-06-16 00:00:00.000
2079537,2021-07-15 00:00:00.000
2079538,2021-08-12 00:00:00.000
2079539,2021-09-14 00:00:00.000
2079540,2021-10-14 00:00:00.000
2079541,2021-11-13 00:00:00.000
2079542,2021-12-15 00:00:00.000
2079544,2021-11-22 00:00:00.000
2079545,2021-12-15 00:00:00.000
2079547,2021-07-02 00:00:00.000
2079548,2021-07-10 00:00:00.000
2079552,2022-01-03 00:00:00.000
2079571,2021-05-16 00:00:00.000
2079572,2021-03-19 00:00:00.000
2079573,2021-04-21 00:00:00.000
2079574,2021-10-20 00:00:00.000
2079590,2021-04-04 00:00:00.000
2079591,2021-05-03 00:00:00.000
2079592,2021-06-01 00:00:00.000
2079593,2021-06-30 00:00:00.000
2079594,2021-07-31 00:00:00.000
2079595,2021-09-04 00:00:00.000
2079596,2021-10-03 00:00:00.000
2079597,2021-11-04 00:00:00.000
2079598,2021-12-03 00:00:00.000
2079599,2020-11-13 00:00:00.000
2079600,2020-12-07 00:00:00.000
2079601,2020-12-14 00:00:00.000
2079602,2021-01-11 00:00:00.000
2079603,2021-02-13 00:00:00.000
2079604,2021-03-05 00:00:00.000
2079605,2021-03-12 00:00:00.000
2079606,2021-04-12 00:00:00.000
2079607,2021-05-14 00:00:00.000
2079608,2021-06-07 00:00:00.000
2079609,2021-06-10 00:00:00.000
